legal_company_name,user_input,label
"BANCO BRADESCO S.A. - BRADESCO PA GUAREI, SP",BRADESCO GUARUIOS,1
"BANCO BRADESCO S.A. - BRADESCO PA UIRAUNA, PB",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME CARLOS GOMES,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA - CACU, GO",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA GARIBALDI,HAPBIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPBIDA,1
"BANCO BRADESCO S.A. - PRIME GMB SAO CAETANO - URB. SAO CAETANO DO SUL, SP",BRADESCO CAETANO,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO CAITANO, PE",BRADESCO CAETANO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME ARARAQUARA,BRADESCO ARAQUARA,0
BANCO BRADESCO S.A. - BRADESCO AG ARACRUZ,BRADESCO ARAQUARA,1
BANCO BRADESCO S.A. - BRADESCO AG. ITACOATIARA,BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - DIAGNOSTICO ALTO DA BOA VISTA,HAP BIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAP BIDA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA DE PSIQUIATRIA E PSICOLOGIA - ESPACO SAUDE II,HAP VIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM PAULISTA,HAP VIDA,1
BANCO BRADESCO S.A. - BRADESCO AG. BARRA DO CHOCA EST UNIF,BRADESCO AG. BARRA,0
BANCO BRADESCO S.A. - BRADESCO AG. BARRA WORLD,BRADESCO AG. BARRA,1
MARCIA R L CASPARY - FOFUXO ROUPAS INFANTIS,ROUPAS INFANTIS,0
ANTONIA ANGELICA ALVES DE SOUSA - SLOTS DA DONNA,ROUPAS INFANTIS,1
BANCO BRADESCO S.A. - BRADESCO AG CAVALHADA,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - BRADESCO PA LAGOA FORMOSA, MG",BRADESCO P LAG F,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO P LAG F,1
BANCO BRADESCO S.A. - BRADESCO AG CAJURU EST UNIF,BRADESCO AG C,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG C,1
MITRA DIOCESANA DE CAMPO LIMPO - PAROQUIA SAGRADO CORACAO DE JESUS,SAGRADO CORACAO PAROKIA,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SAGRADO CORACAO DE JESUS,SAGRADO CORACAO PAROKIA,1
BANCO BRADESCO S.A. - BRADESCO AG. AV. TANCREDO NEVES,BRADESCO AB,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AB,1
BANCO BRADESCO S.A. - BRADESCO AG. CAMPINA GRANDE - CENTRO EST UNIF,BRADESCO AG. CAMPINA,0
BANCO BRADESCO S.A. - BRADESCO PCM BTC CAMPINAS,BRADESCO AG. CAMPINA,1
BANCO BRADESCO S.A. - BRADESCO PA PC COMENDADOR JOSE HONORIO,BRADESCO PC,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PC,1
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM ZONA SUL,BIDA IMAJEM SUL,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SANTO EMIDIO,BIDA IMAJEM SUL,1
BANCO BRADESCO S.A. - BRADESCO AG. SAUDE EST UNIF,BRADESCO AG. SAUDE,0
"BANCO BRADESCO S.A. - BRADESCO PAA BOA SAUDE, RN",BRADESCO AG. SAUDE,1
BANCO BRADESCO S.A. - BRADESCO AG CAMPO NOVO DOS PARECIS,BRADECO CANPO NOBO,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME PANAMBY,BRADECO CANPO NOBO,1
"BANCO BRADESCO S.A. - BRADESCO PA NOVA ARACA, RS",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
HAPVIDA ASSISTENCIA MEDICA S.A. - PRONTO ATENDIMENTO TAGUATINGA,HAPBIDA MEDICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPBIDA MEDICA,1
BANCO BRADESCO S.A. - BRADESCO PA SANTA GERTRUDES SP,BRADESCO SANTA JERTRUDES,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SANTA JERTRUDES,1
"BANCO BRADESCO S.A. - BRADESCO AG. ARAPONGAS - CENTRO, PR",BCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BCO BRADESCO,1
"BANCO BRADESCO S.A. - AG. CORPORATE LAPA, SP",BRADESCO AGENCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENCIA,1
"BANCO BRADESCO S.A. - BRADESCO PA IPOJUCA-DISTRITO DE NOSSA SENHORA DO O, PE",BRADESCO NOSSA SENHORA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO NOSSA SENHORA,1
BANCO BRADESCO S.A. - BRADESCO AG. MAIQUINIQUE EST UNIF,BRADESCO AGENCIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AGENCIA,1
"BANCO BRADESCO S.A. - BRADESCO PA COMENDADOR SOARES - URB. NOVA IGUACU, RJ",BRADESCO RJ,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO RJ,1
"BANCO BRADESCO S.A. - BRADESCO PA BOM JARDIM DE GOIAS, GO",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. PARNARAMA EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
"BANCO BRADESCO S.A. - BRADESCO PA BAIRRO SAO BENEDITO - URB. SANTA LUZIA, MG",BRADESCO MG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO MG,1
"BANCO BRADESCO S.A. - BRADESCO PAA CRUZMALTINA, PR",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA - TERRA RICA, PR",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA BAIRRO RETIRO - URB. VOLTA REDONDA, RJ",BRADESCO URB,0
"BANCO BRADESCO S.A. - BRADESCO PA SAUDE - URB. SAO PAULO, SP",BRADESCO URB,1
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SANTO EMIDIO,PAROQUIA SANTO E,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SAO PAULO APOSTOLO,PAROQUIA SANTO E,1
"BANCO BRADESCO S.A. - PA BAIRRO ASSUNCAO - URB. SAO BERNARDO DO CAMPO, SP",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA - SOROCABA REFRESCOS LTDA., SP",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
BANCO BRADESCO S.A. - AG FRUTAL,BRADESCO FRUTAL AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO FRUTAL AG,1
"BANCO BRADESCO S.A. - BRADESCO PAA CANABRAVA DO NORTE, MT",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA AQUIDABA, SE",BRADESCO SE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SE,1
"BANCO BRADESCO S.A. - BRADESCO PA AV. GETULIO VARGAS - URB. PORTO SEGURO, BA",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
BANCO BRADESCO S.A. - BRADESCO AG. JARDINS EST UNIF,BRADESCO AJENSIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AJENSIA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM PADRE VALDEVINO,HAP BIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAP BIDA,1
"BANCO BRADESCO S.A. - BRADESCO PAA LAGOA DO MATO, MA",BRADESCO LAGOA,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME BORGES LAGOA,BRADESCO LAGOA,1
"BANCO BRADESCO S.A. - BRADESCO PA - FLORAI, PR",BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
"BANCO BRADESCO S.A. - BRADESCO PA CIDADE OPERARIA - URB. SAO LUIS, MA",BRADESCO PA SIDADE,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PA SIDADE,1
"BANCO BRADESCO S.A. - BRADESCO PA PAULO DE FARIA, SP",BRADESCO PA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO PAULO, SP",BRADESCO PA,1
"BANCO BRADESCO S.A. - BRADESCO PAA ALTO ALEGRE DOS PARECIS, RO",BRADESCO ALTO ALEGRE,0
BANCO BRADESCO S.A. - BRADESCO AG PORTO ALEGRE DO NORTE,BRADESCO ALTO ALEGRE,1
"BANCO BRADESCO S.A. - BRADESCO PA ITAMONTE, MG",BRADESCO MG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO MG,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA BRASIL - URB. IPATINGA, MG",BRADESCO BANCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO BANCO,1
BANCO BRADESCO S.A. - BRADESCO AG. ERECHIM EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
HAPVIDA ASSISTENCIA MEDICA S.A. - CENTRAL DE ATENDIMENTO PIRAJUI,HAPVIDA ATENDIMENTO,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA ATENDIMENTO,1
"BANCO BRADESCO S.A. - AG EMPRESAS JABOATAO - URB. JABOATAO DOS GUARARAPES, PE",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. ITAPERUNA - CENTRO EST UNIF,BRADESCO ITAP,0
BANCO BRADESCO S.A. - BRADESCO AG ITAPEVA,BRADESCO ITAP,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS UBERLANDIA - URB. UBERLANDIA, MG",BRADESCO UBERLANDIA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO UBERLANDIA,1
MITRA DIOCESANA DE CAMPO LIMPO - P NOSSA S DAS GRACAS,P NOSSA,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA NOSSA SENHORA DAS GRACAS,P NOSSA,1
BANCO BRADESCO S.A. - BRADESCO AG MEDEIROS NETO EST UNIF,BRADESCO MEDEIROS,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO MEDEIROS,1
"BANCO BRADESCO S.A. - BRADESCO AG. BOM JESUS, PI",BRADESCO AJENSIA BOM JESUS,0
BANCO BRADESCO S.A. - BRADESCO AG. BOM JESUS,BRADESCO AJENSIA BOM JESUS,1
"BANCO BRADESCO S.A. - BRADESCO PA - FLORESTA DO ARAGUAIA, PA",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. BOM JESUS,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. GUARAPUAVA - CENTRO EST UNIF,BRADESCO CENTRO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO CENTRO,1
"BANCO BRADESCO S.A. - BRADESCO PAA FLORESTAL, MG",BRADESCO MG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO MG,1
HAPVIDA ASSISTENCIA MEDICA S.A. - PA MARIA MENDES,PA MENDES SA,0
"BANCO BRADESCO S.A. - BRADESCO PA SIMPLICIO MENDES, PI",PA MENDES SA,1
"BANCO BRADESCO S.A. - BRADESCO PAA SAO JOAO DO CARIRI, PB",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PA ACLIMACAO - URB. SAO PAULO, SP",BRADESCO SA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SA,1
BANCO BRADESCO S.A. - BRADESCO AG. TRINDADE EST UNIF,BRADESCO AG TRINDADE,0
BANCO BRADESCO S.A. - BRADESCO AG TAMBAU,BRADESCO AG TRINDADE,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA HERMES FONTES,HAP VIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM PAULISTA,HAP VIDA,1
HAPVIDA ASSISTENCIA MEDICA S.A. - AMERICA PLANOS DE SAUDE,HAP VIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM PAULISTA,HAP VIDA,1
"BANCO BRADESCO S.A. - BRADESCO PAA SANDOLANDIA, TO",BRADESCO PAA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PAA,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS SOROCABA - URB. SOROCABA, SP",BRADESCO URB SOROCABA,0
"BANCO BRADESCO S.A. - BRADESCO PA SAUDE - URB. SAO PAULO, SP",BRADESCO URB SOROCABA,1
"BANCO BRADESCO S.A. - BRADESCO UAD - UNIBRAD BARRA FUNDA, SP",BRADESCO FUNDA,0
"BANCO BRADESCO S.A. - BRADESCO PA - FUNDAO, ES",BRADESCO FUNDA,1
BANCO BRADESCO S.A. - BRADESCO AG. MAURICIO DE NASSAU EST UNIF,BRADESCO AG. MAURICIO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG. MAURICIO,1
HAPVIDA ASSISTENCIA MEDICA S.A. - MEDICINA PREVENTIVA MANAUS,HAPVIDA MEDICINA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPVIDA,HAPVIDA MEDICINA,1
"BANCO BRADESCO S.A. - BRADESCO PA CONGONHINHAS, PR",BRADESCO PR,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PR,1
BANCO BRADESCO S.A. - BRADESCO AG PIEDADE JABOATAO EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
"BANCO BRADESCO S.A. - BRADESCO PA IRACEMA, CE",BRADESCO PA IRASEM CE,0
"BANCO BRADESCO S.A. - BRADESCO PA CEDRO, CE",BRADESCO PA IRASEM CE,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA MARCO,HAP CLINICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA CENTRO,HAP CLINICA,1
VESTE S.A. ESTILO - LE LIS BLANC BEAUTE,LE LIS BLANCO,0
VESTE S.A. ESTILO - LE LIS BLANC,LE LIS BLANCO,1
"BANCO BRADESCO S.A. - AG. CORPORATE CACADOR, SC",BRADESCO C,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO C,1
"BANCO BRADESCO S.A. - BRADESCO AG SARZEDO, MG",BREDESCO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ROCHEDO, MS",BREDESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA CORGUINHO, MS",BRADESCO PAA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PAA,1
SINDICATO UNICO DOS TRABALHADORES EM EDUCACAO DE MINAS GERAIS - SUBSEDE DO SIND-UTE/MG,SINDICATO MINAS JERAIS,0
SINDICATO UNICO DOS TRABALHADORES EM EDUCACAO DE MINAS GERAIS - SIND UTE,SINDICATO MINAS JERAIS,1
"BANCO BRADESCO S.A. - BRADESCO PA DENISE, MT",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
BANCO BRADESCO S.A. - BRADESCO AG ARACAJU EST UNIF,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
SINDICATO UNICO DOS TRABALHADORES EM EDUCACAO DE MINAS GERAIS - SUBSEDE SIND-UTE,SIND-UTE,0
SINDICATO UNICO DOS TRABALHADORES EM EDUCACAO DE MINAS GERAIS - SUBSEDE DO SIND-UTE,SIND-UTE,1
BANCO BRADESCO S.A. - BRADESCO AG BURITIS,BRADESCO BURI,0
BANCO BRADESCO S.A. - BRADESCO AG. BURITIS,BRADESCO BURI,1
VIRTUS PARTICIPACOES E ASSESSORIA LTDA - VIRTUS PARTICIPACOES E ASSESSORIA,BIRTUS PATISIPACOES,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL LINS,BIRTUS PATISIPACOES,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA ITAVUVU - URB. SOROCABA, SP",BRADESCO PA AVENIDA,0
"BANCO BRADESCO S.A. - BRADESCO PA - AVENIDA CENTRAL - URB. NITEROI, RJ",BRADESCO PA AVENIDA,1
"BANCO BRADESCO S.A. - BRADESCO PAA RESTINGA, SP",BRADESCO PAA REST,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADESCO PAA REST,1
"BANCO BRADESCO S.A. - BRADESCO PAA ARANDU, SP",BRADECO,0
"BANCO BRADESCO S.A. - BRADESCO PAA ESPIRITO SANTO, RN",BRADECO,1
"BANCO BRADESCO S.A. - BRADESCO PA APIACAS, MT",BRADESCO MT,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO MT,1
"BANCO BRADESCO S.A. - BRADESCO AG. ITATIM, BA",BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - BRADESCO PAA PADRE MARCOS, PI",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA CRUZETA, RN",BRADESCO CRUZEIRO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO CRUZEIRO,1
MITRA DIOCESANA DE CAMPO LIMPO - PAROQUIA SAO MARCOS,MITRA CANPO LIMPO,0
MITRA DIOCESANA DE CAMPO LIMPO - P NOSSA S DAS GRACAS,MITRA CANPO LIMPO,1
BANCO BRADESCO S.A. - BRADESCO AG. SAO FRANCISCO EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
"BANCO BRADESCO S.A. - AGENCIA EMPRESAS SAO LUIS II - URB. SAO LUIS, MA",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG SAO LUIS EST UNIF,BRADESCO AG SAO LUIS,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME SAO LUIS,BRADESCO AG SAO LUIS,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HAPCLINICA METROPOLITANA,HAP MEDICA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - CLINICA C-147,HAP MEDICA,1
"BANCO BRADESCO S.A. - BRADESCO PAA CEDRO DE SAO JOAO, SE",BRADESCO SA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO SA,1
BANCO BRADESCO S.A. - AG MARTINOPOLIS,AG BRADESC,0
BANCO BRADESCO S.A. - BRADESCO AG BURITIS,AG BRADESC,1
BANCO BRADESCO S.A. - BRADESCO AG ITAQUAQUECETUBA-CENTRO EST UNIF,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - BRADESCO PAA FERNANDES PINHEIRO, PR",BRADESCO PAA,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO PAA,1
"BANCO BRADESCO S.A. - BRADESCO PA - CIDADE JARDIM - URB. PARAUAPEBAS, PA",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME VILA MARIANA,BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
SONIC SOLAR ENERGIA LTDA - SONIC SOLAR ENERGIA LTDA,SOLAR ENERGIA,0
GM ENERGIA SOLAR E MATERIAIS ELETRICOS LTDA - GM ENERGIA SOLAR,SOLAR ENERGIA,1
"BANCO BRADESCO S.A. - BRADESCO PA CAMPESTRE DE GOIAS, GO",BRADESCO GO,0
"BANCO BRADESCO S.A. - BRADESCO PA - IACIARA, GO",BRADESCO GO,1
"BANCO BRADESCO S.A. - BRADESCO PA - JOAO ALFREDO, PE",BRADESCO PA JOAO,0
"BANCO BRADESCO S.A. - BRADESCO PA SAO JOAO, PE",BRADESCO PA JOAO,1
BANCO BRADESCO S.A. - BRADESCO PA NOVA FRIBURGO (LUMIAR),BRADESCO PA LUMI,0
"BANCO BRADESCO S.A. - BRADESCO PA LUZILANDIA, PI",BRADESCO PA LUMI,1
"BANCO BRADESCO S.A. - BRADESCO PAA ENCANTO, RN",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. ACOPIARA EST UNIF,BRADESCO UNIF,0
BANCO BRADESCO S.A. - BRADESCO EST UNIF,BRADESCO UNIF,1
"BANCO BRADESCO S.A. - BRADESCO PAA SANTANA DO ITARARE, PR",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
COOPERATIVA AGRICOLA MISTA GENERAL OSORIO LTDA - CENTRAL DE DISTRIBUICAO SEDE,COOPERATIVA GENERAL,0
COOP - COOPERATIVA DE CONSUMO - COOP-COOPERATIVA DE CONSUMO,COOPERATIVA GENERAL,1
"BANCO BRADESCO S.A. - BRADESCO AG. PARAISOPOLIS, MG",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - PA - CARREFOUR ROD.WASH.LUIS URB. DUQUE DE CAXIAS, RJ",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME AVENIDA PAULISTA EST UNIF,BRADESCO AVENIDA PAULISTA,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME AVENIDA DAS AMERICAS,BRADESCO AVENIDA PAULISTA,1
"BANCO BRADESCO S.A. - BRADESCO PA BAIRRO DUQUE DE CAXIAS II - URB. CUIABA, MT",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
VERDE MAR EMPREENDIMENTOS IMOBILIARIOS SPE LTDA - VERDE MAR EMPREENDIMENTOS,BERDE MARE,0
BANCO BRADESCO S.A. - BRADESCO AG MAE DO RIO,BERDE MARE,1
HAPVIDA ASSISTENCIA MEDICA S.A. - VIDA & IMAGEM LOMAS,BIDA IMAG,0
CYBER GRAFICA COMUNICACAO VISUAL LTDA - CYBER GRAFICA COMUNICACAO VISUAL,BIDA IMAG,1
MITRA DIOCESANA DE CAMPO LIMPO - PAROQUIA SANTISSIMO SACRAMENTO,PAROKIA SANTISIMO,0
MITRA ARQUIDIOCESANA DE SAO PAULO - PAROQUIA SANTISSIMA TRINDADE,PAROKIA SANTISIMO,1
BANCO BRADESCO S.A. - BRADESCO AG IPIRANGA EST UNIF,BRADESCO AG IP,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG IP,1
"BANCO BRADESCO S.A. - PA EMPRESAS - USINA SAO MARTINHO, SP",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
"BANCO BRADESCO S.A. - BRADESCO PA NOVA TRENTO, SC",BRADESCO S.A.,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO S.A.,1
BANCO BRADESCO S.A. - BRADESCO PA AV. GEREMARIO DANTAS - URB. RIO DE JANEIRO,BRADESCO DANTAS,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO DANTAS,1
BANCO BRADESCO S.A. - BRADESCO AG. AVENIDA BRAZ LEME,BRADESCO AVENIDA,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME AVENIDA DAS AMERICAS,BRADESCO AVENIDA,1
"BANCO BRADESCO S.A. - BRADESCO PA PLINIO CASADO - URB. DUQUE DE CAXIAS, RJ",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO AG. LAGOA DA PRATA, MG",BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
BANCO BRADESCO S.A. - BRADESCO AG CASTELO,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - BRADESCO PAA OLHOS D'AGUA, MG",BRADESCO D'AGUA,0
"BANCO BRADESCO S.A. - BRADESCO PA AGUA DOCE DO NORTE, ES",BRADESCO D'AGUA,1
BANCO BRADESCO S.A. - BRADESCO AG BOCAINA,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
BANCO BRADESCO S.A. - BRADESCO AG. PETROPOLIS EST UNIF,BANCO BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BANCO BRADESCO,1
"BANCO BRADESCO S.A. - BRADESCO PAA BOA SAUDE, RN",BRADESCO RN,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO RN,1
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL ESPINHEIRO,HOSPITAL HAPVIDA,0
HAPVIDA ASSISTENCIA MEDICA S.A. - HOSPITAL GERAL DA PARAIBA,HOSPITAL HAPVIDA,1
BANCO BRADESCO S.A. - BRADESCO AG CALCADA,BRADESCO AG,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO AG,1
"BANCO BRADESCO S.A. - BRADESCO PAA SANTA ROSA DO TOCANTINS, TO",BRADESCO PAA SANTA,0
"BANCO BRADESCO S.A. - BRADESCO PAA SANTA CRUZ, PE",BRADESCO PAA SANTA,1
"BANCO BRADESCO S.A. - BRADESCO PA AVENIDA DO CPA - URB. CUIABA, MT",BRADESCO URB,0
"BANCO BRADESCO S.A. - BRADESCO PA SAUDE - URB. SAO PAULO, SP",BRADESCO URB,1
COOPERATIVA AGRARIA AGROINDUSTRIAL - INDUSTRIA DE OLEO E FARELO,COOP AGRARIA,0
COOP - COOPERATIVA DE CONSUMO - COOP-COOPERATIVA DE CONSUMO,COOP AGRARIA,1
"BANCO BRADESCO S.A. - BRADESCO PAA GURUPA, PA",BRADESCO,0
BANCO BRADESCO S.A. - BRADESCO,BRADESCO,1
SOCIEDADE EDUCACIONAL IESP - SAO PAULO LTDA. - UNIDADE DE ENSINO IESP - SAO ROQUE,IESP EDUCACIONAL,0
SOCIEDADE EDUCACIONAL IESP - SAO PAULO LTDA. - UNIDADE DE ENSINO IESP - RIBEIRAO PIRES,IESP EDUCACIONAL,1
BANCO BRADESCO S.A. - BRADESCO AG. PRIME SOROCABA,BRADESCO AGENCIA PRIME,0
BANCO BRADESCO S.A. - BRADESCO AG. PRIME PIRACICABA,BRADESCO AGENCIA PRIME,1
